대직무코드,대직무분류,중직무코드,중직무분류,소직무코드,소직무분류,학과,직업,직무코드,자격증,자격증ID
19,전기.전자,1,전기,5,전기기기제작,전기,"전기.전자공학 시험원,전기 및 전자기기 설치 및 수리원,전기 및 전자설비 조작원,전기부품 제품 생산 기계 조작원",1915,철도전기신호기능사,T050
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기기능사,T605
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,철도전기신호기능사,T050
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,신재생에너지발전설비(태양광)기능사,
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기기능장,T606
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,통신설비기능장,T108
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기기사,T607
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기공사기사,T602
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,철도신호기사,T046
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기철도기사,T612
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,원자력기사,T537
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,신재생에너지발전설비(태양광)기사,
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,발송배전기술사,T355
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,건축전기설비기술사,T230
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기응용기술사,T611
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,철도신호기술사,T047
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기철도기술사,T613
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기안전기술사,T610
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,원자력발전기술사,T538
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기산업기사,T609
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기공사산업기사,T603
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,철도신호산업기사,T048
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,전기철도산업기사,T614
19,전기.전자,1,전기,6,전기설비설계.감리,전기공학,"전기공학기술자 및 연구원,전기.전자 설비 조작원",1916,신재생에너지발전설비(태양광)산업기사,
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,발송배전기술사,T355
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,건축전기설비기술사,T230
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기응용기술사,T611
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기철도기술사,T613
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,철도신호기술사,T047
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기기능장,T606
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기기사,T607
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기공사기사,T602
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기철도기사,T612
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,철도신호기사,T046
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기산업기사,T609
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기공사산업기사,T603
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기철도산업기사,T614
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,철도신호산업기사,T048
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,전기기능사,T605
19,전기.전자,1,전기,7,전기공사,전기,"내선전공,외선전공,송배전설비 기술자,발전설비 기술자",1917,철도전기신호기능사,T050
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,생산자동화기능사,
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기기능사,T605
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전자기기기능사,
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,정밀측정기능사,T644
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기기능장,T606
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,기계설계기사,
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,로봇기구개발기사,T330
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,로봇소프트웨어개발기사,T331
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,로봇하드웨어개발기사,T333
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,일반기계기사,T568
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,임베디드기사,T572
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기기사,T607
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기공사기사,T602
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전자기사,T632
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,건축전기설비기술사,T230
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,기계기술사,T287
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,발송배전기술사,T355
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기응용기술사,T611
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,기계설계산업기사,T290
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,생산자동화산업기사,
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기산업기사,T609
19,전기.전자,1,전기,8,전기자동제어,"전기.전자(전기,전자,제어계측),컴퓨터.통신(전산.컴퓨터,응용소프트웨어,정보.통신),메카트로닉스","전기공학기술자 및 연구원,자동조립라인.산업용 로봇 조작원,내선전기공,전기.전자 설비 조작원",1918,전기공사산업기사,T603
19,전기.전자,1,전기,9,전기철도,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기공학 기술자 및 연구원,외선 전기공",1919,전기철도기술사,T613
19,전기.전자,1,전기,9,전기철도,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기공학 기술자 및 연구원,외선 전기공",1919,전기철도기사,T612
19,전기.전자,1,전기,9,전기철도,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기공학 기술자 및 연구원,외선 전기공",1919,전기철도산업기사,T614
19,전기.전자,1,전기,9,전기철도,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기공학 기술자 및 연구원,외선 전기공",1919,철도전기신호기능사,T050
19,전기.전자,1,전기,10,철도신호제어,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기계측제어기술자,산업전기공,전기.전자설비조작원",19110,철도신호기술사,T047
19,전기.전자,1,전기,10,철도신호제어,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기계측제어기술자,산업전기공,전기.전자설비조작원",19110,철도신호기사,T046
19,전기.전자,1,전기,10,철도신호제어,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기계측제어기술자,산업전기공,전기.전자설비조작원",19110,철도신호산업기사,T048
19,전기.전자,1,전기,10,철도신호제어,"철도전기전자공학과,철도전기시스템공학과,철도시스템학과,철도시스템공학과,철도전기신호공학과,철도전기전자학과,철도교통학부,철도전기공학과,철도전기과,철도전기시스템학과,철도전기신호과,철도전기융합학과,철도전기.전자학부","전기계측제어기술자,산업전기공,전기.전자설비조작원",19110,철도전기신호기능사,T050
19,전기.전자,1,전기,11,초임계CO2발전,전기,"플랜트기계공학기술자,발전설비기술자,기계공학기술자",19111,일반기계기사,T568
19,전기.전자,1,전기,11,초임계CO2발전,전기,"플랜트기계공학기술자,발전설비기술자,기계공학기술자",19111,기계설계기사,
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,발송배전기술사,T355
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,건축전기설비기술사,T230
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기응용기술사,T611
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기철도기술사,T613
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,컴퓨터시스템응용기술사,T084
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보관리기술사,T647
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보통신기술사,T655
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기기사,T607
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기공사기사,T602
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기철도기사,T612
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보처리기사,T651
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보통신기사,T654
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전자계산기조작응용기사,
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,무선설비기사,T341
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기산업기사,T609
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기공사산업기사,T603
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기철도산업기사,T614
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,무선설비산업기사,T342
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보처리산업기사,T652
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보통신산업기사,T656
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,생산자동화산업기사,
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기기능장,T606
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기기능사,T605
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,전기철도신호기능사,
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보기기운용기능사,T648
19,전기.전자,1,전기,12,미래형전기시스템,"전기공학,에너지공학,정보통신공학,응용소프트웨어공학","전기공학기술자,전자공학기술자,시스템엔지니어",19112,정보처리기능사,T650
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기응용기술사,T611
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기안전기술사,T610
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,품질관리기술사,T131
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,환경기능사,T186
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,화공기술사,T169
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,화공안전기술사,T170
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,금형기술사,T283
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,기계기술사,T287
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,산업기계설비기술사,T410
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,에너지관리기능장,T513
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,위험물기능장,T543
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전자기기기능장,
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기기사,T607
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,품질경영기사,T128
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전자기사,T632
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,화공기사,T168
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,화학분석기사,T181
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,산업안전기사,T411
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,소방설비기사,T439
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,에너지관리기사,T515
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기공사기사,T602
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,폐기물처리기사,T117
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전기산업기사,T609
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,품질경영산업기사,T129
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,전자산업기사,T635
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,기계정비산업기사,T207
19,전기.전자,1,전기,13,전지,"전기공학,에너지공학/광학.에너지공학,기계공학,메카트로닉스공학,신소재공학,재료공학,전자공학,화학공학,화학과,배터리학과","생산.품질 사무원,전기 부품.제품 생산기계 조작원,화학공학 기술자 및 연구원",19113,산업안전산업기사,T412
